9900;Airheads;Jackass: The Movie;The Mask: Special Edition;Meet the Parents;Addams Family Values;Police Academy: Special Edition
9902;Winchester '73;Father Goose;Hud;The Magnificent Seven;Elmer Gantry;Mackenna's Gold
9903;House Party 2;Soul Man;My Baby's Daddy;Necessary Roughness;Fled;Rush Hour
9905;Darby O'Gill and the Little People;The Court Jester;South Pacific;Please Don't Eat the Daisies;The Quiet Man;Hocus Pocus
9908;Sometimes in April;Eve's Bayou;City of God;Meet the Fockers;Under the Tuscan Sun;A Time to Kill
9909;Friends: Season 9;Footloose: Special Collector's Edition;American Wedding;Billy Madison;Ferris Bueller's Day Off;Hope Floats
9913;The Animatrix;Donnie Darko;Alien 3: Collector's Edition;The Sixth Sense;Braveheart;Contact
9916;Something Wicked This Way Comes;Village of the Damned;Interview with the Vampire;Body Snatchers;The Blob;RoboCop
9923;Tenchi Universe;Fist of Legend;Futurama: Vol. 2;Urotsukidoji;Pokemon 4Ever;Samurai Jack: Season 1
9925;Doctor Who: Remembrance of the Daleks;Time After Time;The Twilight Zone: Vol. 18;Planet of the Apes;The Twilight Zone: Vol. 5;The Twilight Zone: Vol. 12
9926;8 Heads in a Duffel Bag;The Addams Family;Ghostbusters 2;Popeye;From Dusk Till Dawn;Love Potion #9
9927;Maximum Overdrive;Mad Max Beyond Thunderdome;Small Soldiers;Weekend at Bernie's;Dragnet;Predator: Collector's Edition
9929;Buffy the Vampire Slayer: Season 1;The Incredibles;Galaxy Quest;American Pie;The Wizard of Oz: Collector's Edition;The X-Files: Season 6
9937;Knight Rider: Season 2;Touched by an Angel: Season 1;Sanford and Son: Season 4;Xena: Warrior Princess: Season 5;Little House on the Prairie: Journey in the Spring;Herbie Goes Bananas
9939;Monster-in-Law;Grease;Con Air;Legally Blonde 2: Red, White & Blonde;Ghost;Walking Tall
9940;Night of the Living Dead;American Psycho;Scary Movie;Dirty Harry;One Flew Over the Cuckoo's Nest;A Nightmare on Elm Street 2: Freddy's Revenge
9946;Saturday Night Live: The Best of Will Ferrell;Monty Python and the Holy Grail;So I Married an Axe Murderer;Raiders of the Lost Ark;The Matrix;Simpsons Gone Wild
9947;American Legends;Snow White;Clockstoppers;The Parent Trap;Scooby-Doo on Zombie Island;James and the Giant Peach
9949;Jackie Chan's First Strike;Lethal Weapon 3;The Mummy Returns;Die Hard 2: Die Harder;Rambo: First Blood: Ultimate Edition;Wild Wild West
9950;Flashdance;Sabrina;The Cutting Edge;Never Been Kissed;The Sound of Music;Far and Away
9954;Key Largo;The Graduate;White Heat;West Side Story;Being There;Desk Set
9955;Heavy;Barton Fink;Secretary;Pollock;Tape;Igby Goes Down
9959;The Man Who Knew Too Little;Coming to America;Rat Race;Back to the Future;Dick Tracy;Bedazzled
9960;Die Hard;Tomb Raider;Men of Honor;Entrapment;Cast Away;Black Hawk Down
9961;Monty Python Live!;South Park: Passion of the Jew;Dr. No;Escape from New York;Lord of the Rings: The Two Towers;South Park: Winter Wonderland
9964;Seven Days in May;She Wore a Yellow Ribbon;Sweet Smell of Success;Pork Chop Hill;Winchester '73;Wait Until Dark
9965;In Hell;Chill Factor;Striking Distance;Hard Rain;Fortress 2;Missing in Action
9966;Better Than Chocolate;Lilies;Further Tales of the City;Dirty Dancing;Muriel's Wedding;The Trip
9970;Aloha Scooby-Doo!;Brother Bear (Home Viewing Version);Air Bud Spikes Back;Atlantis: Milo's Return;Bambi: Platinum Edition;The Land Before Time
9972;Into Thin Air: Death on Everest;Home Alone;A Simple Plan;Pacific Heights;The Russia House;Blood Work
9974;Fathers' Day;Lost & Found;Milk Money;Heart and Souls;EDtv;French Kiss
9977;Honkytonk Man;Next of Kin;In Harm's Way;The Flying Tigers;Support Your Local Gunfighter;Tequila Sunrise
9981;Twister;Mission: Impossible;Dr. Dolittle 2;The Bourne Identity;Ice Age;Wild Wild West
9983;Murder on a Sunday Morning;The Graduate;Happiness;Waiting for Guffman;The Man Who Wasn't There;Dog Day Afternoon
9984;Saturday Night Live: The Best of Adam Sandler;Scream;Beetlejuice;Hot Shots!;Married... with Children: The Most Outrageous Episodes: Vol. 2;Weird Science
9985;Foxfire;Miss Congeniality;Stir of Echoes;Threesome;My Girl;The Wedding Singer
9986;After Hours;L.A. Confidential;Heathers;Red Rock West;Love and Death;The Third Man
9987;Tender Mercies;Serpico;Shampoo;Heaven Can Wait;Easy Rider;A Place in the Sun
9988;The Five Heartbeats;Good Times: Season 3;The Preacher's Wife;The Rosa Parks Story;A Raisin in the Sun;My Baby's Daddy
9991;Waking Life;L.A. Confidential;Chasing Amy;A Mighty Wind;Before Sunset;Edward Scissorhands
9995;The Girl in the Cafe;Sense and Sensibility;Dot the I;The Notebook;Mystic River;Iris
9997;Oh God! You Devil!;High Spirits;My Fellow Americans;Ghost Dad;Crocodile Dundee;Stakeout
10002;The Three Stooges: Dizzy Doctors;Gremlins;Hot Shots!;History of the World: Part 1;Married... with Children: Season 2;The Road Warrior
10004;Ninja Scroll;Twin Warriors;Terminator 2: Extreme Edition;Fight Club;Blade Runner;The Matrix
10012;Who's Harry Crumb?;National Lampoon's Vacation;Police Academy 3: Back in Training;Major Payne;Air America;Saving Silverman
10013;Peggy Sue Got Married;Father of the Bride;Coal Miner's Daughter: Collector's Edition;Nine Months;Boys on the Side;Never Been Kissed
10018;Z;Modern Times;The Red Shoes;Marty;The Apartment;The Best Years of Our Lives
10019;Metropolis;The Triplets of Belleville;X-Men;Lord of the Rings: The Return of the King;Ninja Resurrection;Ghost World
10020;Tom and Jerry's Greatest Chases;The Rescuers;The Care Bears Movie II: A New Generation;I Love Lucy: Season 4;Home Improvement: Season 2;Oliver & Company
10022;Greedy;Boomerang;Tin Cup;Cadillac Man;The Toy;Clean Slate
10024;Hello Again;In the Army Now;Some Kind of Wonderful;Out to Sea;Vice Versa;Forces of Nature
10027;Star Trek II: The Wrath of Khan;Dirty Harry;Top Gun;Pitch Black;Logan's Run;Harry Potter and the Chamber of Secrets
10028;Charlie's Angels: Season 1;My Stepmother is an Alien;MASH: Season 1;The Pretender: Season 1;Benny Hill: Golden Classics;Troop Beverly Hills
10032;Diabolique;Brief Encounter;Crimes and Misdemeanors;Some Like It Hot;Manhattan;Dr. Strangelove
10033;Teenage Mutant Ninja Turtles II: The Secret of the Ooze;Universal Soldier;Robin Hood (Disney);Toys;Scream 2;Twins
10035;Married... with Children: Season 4;Back to the Future Part III;Saturday Night Live: Halloween;Futurama: Vol. 4;Scary Movie 2;Saturday Night Live: The Best of Adam Sandler
10036;Chris Rock: Never Scared;I'm Gonna Git You Sucka;In Living Color: Season 2;The Matrix: Reloaded;50 First Dates;Deuce Bigalow: Male Gigolo
10037;Swing Shift;The Accused;Jumpin' Jack Flash;Dying Young;Tootsie;Speechless
10038;Lionheart;Young Guns;Deep Blue Sea;American Ninja;Die Hard 2: Die Harder;The Karate Kid Part III / The Next Karate Kid
10040;Stay Tuned;Fathers' Day;Dead Man on Campus;Mafia!;Just One of the Guys;Critters
10041;Cat People;Alien: Resurrection: Collector's Edition;RoboCop;Alien 3: Collector's Edition;The Deep;The Tommyknockers
10042;Raiders of the Lost Ark;Die Hard With a Vengeance;Cast Away;Beetlejuice;National Treasure;Big Fish
10043;After the Thin Man;Gentleman's Agreement;Film Noir Collection: The Stranger;The Three Faces of Eve;Marnie;The Ox-Bow Incident
10044;To Wong Foo, Thanks for Everything! Julie Newmar;Driving Miss Daisy;The Sound of Music;28 Days;Pirates of the Caribbean: The Curse of the Black Pearl;Forrest Gump
10051;Cinderella;Chitty Chitty Bang Bang;Angels in the Outfield;Now and Then;Rookie of the Year;The Sword in the Stone
10052;Gas Food Lodging;Grand Canyon;Like Water for Chocolate;Far from Heaven;Gosford Park;The Snapper
10053;Oliver!;Seven Year Itch;Chicago;The Elephant Man;High Noon;Working Girl
10055;Flirting with Disaster;I Heart Huckabees;The Full Monty;Hard Eight;Bowling for Columbine;Dr. Strangelove
10061;Smallville: Season 3;Minority Report;Twister;Troy;Monsters, Inc.;American Pie 2
10063;Transformers: Season 2: Part I;Conan the Destroyer;Dragon: The Bruce Lee Story;Ren & Stimpy: Seasons 1 and 2;Akira;RoboCop
10072;Prime Suspect 6;All About Eve;The Winslow Boy;Horatio Hornblower;The Thin Man;Homicide: Life on the Street: Seasons 1 & 2
10073;In Love and War;The First Wives Club;Mona Lisa Smile;My Girl 2;Free Willy;Summer Catch
10074;Superman the Animated Series: Vol. 1;The Flintstones: Season 1;Star Trek: The Next Generation: Season 6;MacGyver: Season 1;Star Trek: Deep Space Nine: Season 5;Quantum Leap: Season 3
10078;Indecent Proposal;Something's Gotta Give;There's Something About Mary: Special Edition;The Breakfast Club;Air Force One;Don't Say a Word
10080;Six Feet Under: Season 2;Wonder Boys;Chasing Amy;Ocean's Eleven;Erin Brockovich;A Clockwork Orange
10082;Soul Plane;Against the Ropes;13 Going on 30;The League of Extraordinary Gentlemen;Life;Lara Croft: Tomb Raider: The Cradle of Life
10083;The Electric Horseman;The Postman Always Rings Twice;Always;The River;Somewhere in Time;Nobody's Fool
10084;Mr. Deeds Goes to Town;High Sierra;Mutiny on the Bounty;Lost Horizon;Birdman of Alcatraz;Sorry, Wrong Number
10085;Zus & Zo;Speedway Junky;The Taste of Others;The Crime of Padre Amaro;Kiss Me Guido;Priest
10088;Clerks: Uncensored;Beavis and Butt-head Do America;The Shawshank Redemption: Special Edition;Willy Wonka & the Chocolate Factory;Anchorman: The Legend of Ron Burgundy;The Evil Dead
10090;As Time Goes By: Series 4;Iris;The Return of Sherlock Holmes;Saving Grace;Cadfael: A Morbid Taste for Bones;Black Adder
10094;Angela's Ashes;Dolores Claiborne;The World According to Garp;The Graduate;Whale Rider;A Fish Called Wanda
10095;Dawson's Creek: Season 4;13 Going on 30;The Man in the Moon;Empire Records: Remix! Special Fan Edition;What a Girl Wants;Sweet Home Alabama
10096;Last Days;Lawrence of Arabia;Fahrenheit 9/11;The Trials of Henry Kissinger;Liam;All the President's Men
10100;Flesh and Bone;Prizzi's Honor;Always;All the Pretty Horses;The Cotton Club;Courage Under Fire
10101;Above the Rim;Losing Isaiah;What's Love Got to Do with It;Gridlock'd;Training Day;Down to Earth
10102;Mother;Nothing in Common;Groundhog Day;Saturday Night Fever;A Cry in the Dark;The Piano
10103;The Three Amigos;Cheech & Chong's Up in Smoke;Bruce Almighty;The Lord of the Rings: The Fellowship of the Ring: Extended Edition;The Fifth Element;True Lies
10105;The Big Easy;Agnes of God;Pacific Heights;Dances With Wolves: Special Edition;Guess Who's Coming to Dinner;The Last Picture Show
10109;Major League II;The Bad News Bears;Cocktail;A League of Their Own;Batman Returns;Joe Dirt
10111;Sons of Katie Elder;Brian's Song;A Man Called Horse;Maverick;The Sand Pebbles;The Adventures of Robin Hood
10112;As Time Goes By: Series 5;The Casebook of Sherlock Holmes;Second Sight: Series 2;Sense and Sensibility;The Philadelphia Story;The Remains of the Day
10114;De-Lovely;Rain Man;Amadeus;The Last Samurai;Monster's Ball;Legally Blonde
10117;84 Charing Cross Road;Klute;Saving Grace;Elmer Gantry;Breakfast at Tiffany's;Upstairs, Downstairs: Season 5
10119;Soylent Green;Lawrence of Arabia;Scanners;One Flew Over the Cuckoo's Nest;Brazil;When Worlds Collide
10121;Homicide: Life on the Street: Season 6;To Kill a Mockingbird;Reversal of Fortune;24: Season 1;The Crying Game: Collector's Edition;Twin Peaks: Season 1
10123;Broken Arrow;Spider-Man 2;Ghostbusters;The Negotiator;Cocktail;Phenomenon
10125;Jason's Lyric;Vampire in Brooklyn;Jamie Foxx: I Might Need Security;Blue Streak;Selena;I'm Gonna Git You Sucka
10126;Midnight Run;Good Morning, Vietnam;Batman;The Outlaw Josey Wales;Real Genius;Big Trouble in Little China
10130;Lost Boys of Sudan;The Triplets of Belleville;One Day in September;What's Eating Gilbert Grape;The Straight Story;All About My Mother
10131;Diggstown;Darkman;Bachelor Party;Hard Target;Arachnophobia;Virtuosity
10137;Are You Being Served?;Harvey;Cadfael: The Rose Rent;The Birdcage;MASH: Season 7;The Adventures of Priscilla, Queen of the Desert
10140;Kim Possible Movie: So the Drama;Classic Cartoon Favorites: Starring Chip 'n' Dale;Buzz Lightyear of Star Command: The Adventure Begins;Cats Don't Dance;Cinderella: Special Edition;Anastasia
10141;Star Trek: Voyager: Season 7;Highlander: Counterfeit;The Time Machine;Xena: Warrior Princess: Season 1;Hercules: The Legendary Journeys: Season 1;Starship Troopers
10142;The Wild One;The Bad and the Beautiful;Marnie;Lolita;Badlands;Gunfight at the O.K. Corral
10143;The Music Man;The Apartment;From Here to Eternity;Chocolat;Norma Rae;You've Got Mail
10144;Coma;The Day of the Jackal;The Right Stuff;Outbreak;Psycho;Final Analysis
10147;Taxi Driver;Blazing Saddles;O Brother, Where Art Thou?;The Silence of the Lambs;Monty Python's Life of Brian;A Fish Called Wanda
10152;Waking Ned Devine;The Adventures of Priscilla, Queen of the Desert;Apollo 13;Gladiator;Bowling for Columbine;Moulin Rouge
10153;The Adventures of Sebastian Cole;All About My Mother;The Celluloid Closet;Luster;Drugstore Cowboy;Tadpole
10155;I.Q.;Twins;Pleasantville;The Money Pit;Adventures in Babysitting;Sweet November
10157;The Lost Battalion;Firefox;Spartacus;Tears of the Sun;Rio Bravo;Black Hawk Down
10158;Father of the Bride 2;Raising Helen;Divine Secrets of the Ya-Ya Sisterhood;Face/Off;Footloose: Special Collector's Edition;As Good as It Gets
10159;Kelly's Heroes;True Lies;North to Alaska;Lethal Weapon;Space Cowboys;Crimson Tide
10162;Papillon;Glory;Good Morning, Vietnam;Indiana Jones and the Last Crusade;Master and Commander: The Far Side of the World;The Exorcist
10165;Supernova;Star Trek: First Contact;Island of Dr. Moreau: Director's Cut;Warlock;The Thing;Planet of the Apes
10168;The League of Extraordinary Gentlemen;Identity;Ocean's Twelve;Walking Tall;Collateral Damage;Ghost
10170;American Pie 2;A League of Their Own;Lord of the Rings: The Return of the King;Erin Brockovich;The Nutty Professor;Blade
10171;A Kid in King Arthur's Court;Beethoven;Life with Mikey;Freaky Friday;Houseguest;An American Tail
10172;Never Talk to Strangers;Poltergeist II / Poltergeist III: Double Feature;The Net;Hard Rain;Absolute Power;The Rage: Carrie 2
10173;Eulogy;Suspect Zero;The Big Bounce;Ferris Bueller's Day Off;21 Grams;Ladder 49
10174;Consenting Adults;The Glass House;Along Came a Spider;Conspiracy Theory;Wolf;Scent of a Woman
10176;Weekend at Bernie's;A League of Their Own;La Bamba;Days of Thunder;Bird on a Wire;Big
10178;The Man From Elysian Fields;The Unsaid;Wonder Boys;People I Know;Sylvia;American Beauty
10182;The Audrey Hepburn Story;Three Men and a Little Lady;Fools Rush In;Sommersby;Alex and Emma;White Oleander
10185;Frasier: Season 3;CSI: Season 4;Little House on the Prairie: Season 4;The Andy Griffith Show: Vol 5: Rafe Hollister Sings / Class Reunion;Gilligan's Island: Season 1;The Andy Griffith Show: Vol 1: High Noon at Mayberry / The Loaded Goat
10189;Mambo Italiano;Twist;Queer as Folk: Season 4;Another Country;Floating;Girls Will Be Girls
10190;Slacker;Reservoir Dogs;24 Hour Party People;Sleeper;The Sweet Hereafter;Eternal Sunshine of the Spotless Mind
10191;Pat and Mike;Cactus Flower;Road to Morocco;My Fair Lady: Special Edition;Picnic;The King and I
10198;102 Dalmatians;Agent Cody Banks 2: Destination London;Fly Away Home;Housesitter;Ice Age;Air Bud: Golden Receiver
10203;Carrington;Enemies, A Love Story;Bagdad Cafe;A Cry in the Dark;The Shipping News;Heavenly Creatures
10209;No Escape;The Relic;Switchback;The Lawnmower Man;Enemy Mine;Deep Rising
10211;The Avengers '65;Them!;The Twilight Zone: Vol. 8;The Road to Bali;Sleuth;The Man Who Knew Too Much
10212;Weird Science;Father of the Bride;Star Wars: Episode IV: A New Hope;American Beauty;Monsters, Inc.;Me, Myself & Irene
10213;The Who: The Kids Are Alright;A Decade Under the Influence;The Godfather;24 Hour Party People;American Graffiti: Collector's Edition;National Lampoon's Animal House
10214;The Relic;Darkman;Damien: Omen II;Halloween II;Pitch Black;The Prophecy 2
10217;The Babysitter;V.I. Warshawski;Fair Game;Boomerang;Can't Hardly Wait;Captain Ron
10221;Shattered;Bad Company;Executive Decision;The Ghost and the Darkness;The Long Kiss Goodnight;Flatliners
10222;The War of the Worlds;The Caine Mutiny;The Adventures of Robin Hood;For a Few Dollars More;Conan the Barbarian;Poltergeist
10225;Groundhog Day;Sixteen Candles;Memento;The Godfather;Lost in Translation;The Incredibles
10226;13 Conversations About One Thing;Coffee and Cigarettes;Barton Fink;O Brother, Where Art Thou?;Capturing the Friedmans;The Shipping News
10229;Vanity Fair;Cheaper by the Dozen;Ghost;Stepmom;Divine Secrets of the Ya-Ya Sisterhood;A Beautiful Mind
10230;Wag the Dog;Men in Black;The Cider House Rules;Forrest Gump;Cast Away;Austin Powers: International Man of Mystery
10231;Kung Fu Hustle;Jurassic Park;Layer Cake;Blade: Trinity;The League of Extraordinary Gentlemen;Die Hard
10234;Trial by Jury;The Siege;Changing Lanes;Proof of Life;Night Falls on Manhattan;Rules of Engagement
10236;Mad Max Beyond Thunderdome;An American Werewolf in London;Who Framed Roger Rabbit?: Special Edition;The Matrix: Revolutions;Lethal Weapon 2;Heavy Metal
10239;Seven Year Itch;In the Heat of the Night;The Treasure of the Sierra Madre;Stalag 17;Psycho;Indiscreet
10240;Summer Catch;Charlie's Angels: Full Throttle;Daredevil;The Whole Nine Yards;Practical Magic;I Know What You Did Last Summer
10241;The Legend of Bagger Vance;Training Day;Patriot Games;Signs;Ransom;Serendipity
10243;Ghosts of Mars;The League of Extraordinary Gentlemen;Bulletproof Monk;The Forsaken;Dragonheart;From Hell
10246;Close Your Eyes;Resident Evil: Apocalypse;Alien vs. Predator;Salem's Lot;The Hunted;Stigmata
10253;The Governess;Amelie;Farewell My Concubine;Emma (Miniseries);The Full Monty;Passion Fish
10254;Meet Me in St. Louis;Dial M for Murder;The Song of Bernadette;Mr. Smith Goes to Washington;You Can't Take It With You;The Apartment
10255;An Affair to Remember;Overboard;South Pacific;Sweet Home Alabama;Mr. Holland's Opus;Something's Gotta Give
10256;The 6th Man;Camp Nowhere;Soul Food;Major League II;Rookie of the Year;2 Fast 2 Furious
10259;Greg the Bunny;Red Dwarf: Series 1;Space Ghost Coast to Coast: Vol. 2;The Ben Stiller Show;South Park: Ghouls, Ghosts and Underpants Gnomes;Married... with Children: Season 1
10261;Trial & Error;Striking Distance;Tin Cup;Air America;Serving Sara;Switch
10271;Chances Are;Married to the Mob;Keeping the Faith;Nine to Five;Dirty Dancing;The Money Pit
10272;Sliders: Seasons 1 and 2;Buffy the Vampire Slayer: Season 5;Millennium: Season 1;Buffy the Vampire Slayer: Season 7;The Dead Zone;Lois & Clark: The New Adventures of Superman: Season 1
